"V1","V2","V3","V4","V5","V6","V7","V8"
1.39570358400862,0.992724731545876,0.842121568141698,1.53462431371019,1.67868595728486,1.34364188699344,1.33367881159242,1.90151051862927
2.59849683112885,2.68002435264895,2.09964690346143,3.85443768038462,3.29762075050726,3.83391824215038,2.35042574165413,2.55820006362993
0.811707000275639,0.317099000696414,0.208571229829594,0.86326049541918,0.993692434694412,0.840441674017624,0.565989518037355,0.521368316801953
1.8276899132518,1.5987106966687,1.14820982089961,1.80022419855895,2.06936604452002,1.55372619811642,1.44426853237269,1.7389405068607
2.22178095230023,1.91183510258656,1.38950506826013,1.70845188525985,1.86952640625935,1.49232125516024,1.32712023135255,1.25915211976424
0.433950980713242,0.122127868790156,0.0656649679286267,0.500358795431914,0.516568266650855,0.422380243553228,0.279668335939038,0.299166210521721
2.43604314636077,3.83017353586579,3.40038577695937,3.2478884094731,3.81211021518654,2.1723746121081,2.4073108621309,2.54116257208604
3.58930541460914,3.34912728051763,3.17701505868154,3.38893748258506,2.59073957654421,2.81915597211876,4.6601780567606,2.73753330972968
0.177023838067499,0.0152032581561168,0.00384644900607861,0.179900114201795,0.200136355939097,0.176952393138982,0.0934753295232959,0.0681045062912083
1.3664274749226,0.951824586283667,0.755045822060938,1.78481197693047,2.29433225371921,1.26976330262114,1.06942707535496,1.28795583540752
2.93131997077746,1.92971705784968,3.65662316277286,4.08190240196688,2.21456603569335,1.81890277377668,2.08895887111654,2.00202392740628
0.651353458376035,0.218574887580166,0.12592620445786,0.715733570775914,0.995050454009975,0.750697002231426,0.444439803293632,0.475041928798174
1.5959343586639,0.985446062541782,1.19728302542781,1.79363103908353,1.55850532976112,1.46211663641675,1.70106534998954,1.76881306865646
0.61624980905063,0.199019075398333,0.121214230223939,0.570918251289979,0.679911124300102,0.723647576767769,0.409733945703801,0.548526306010616
0.213465542060916,0.0243831615449886,0.0192296440017219,0.205611615790802,0.249573733672203,0.236892078077263,0.0886007512494408,0.0929060674931777
2.27752927976553,2.04830877829076,1.3422822012724,1.71129597636499,3.06420145663917,2.83527917501679,2.83929592491912,1.65828078700425
0.853660336134251,0.433351410627507,0.356619281948358,1.08386351667783,1.38921070263577,0.8007055888526,0.717367559773054,0.594675303051182
2.13356392525321,3.95772544156442,3.52256645483498,3.06597191442711,3.65340462887642,2.40866563502109,2.92081687597893,6.41684645943408
0.370342448375625,0.0792347831461206,0.0333111961846384,0.411779274168933,0.423585178029859,0.425060595402274,0.188764234718783,0.240070324793593
0.411001113977801,0.0631650066590269,0.021165371654803,0.324019016190467,0.39584441405136,0.343799117563121,0.217251052555179,0.213180935260025
1.59341108623956,0.913308187196671,4.29870011736685,1.47163046263677,1.49404452441835,1.89163944784163,1.59059599676796,1.14452083601923
0.626735316068459,0.223084767486148,0.109141406191881,0.660078492258887,0.748758933358911,0.71455449501116,0.344795274168142,0.411612202914609
1.76582533191801,1.51706955177409,9.72091304294467,1.64882283648762,2.23553500969417,1.79436274123531,1.52330891819229,1.5481350188914
0.444047767949461,0.059657794842892,0.0225585686152553,0.318193882671837,0.382482313986018,0.313064069776817,0.150471551075083,0.141922919772623
0.53470805091535,0.16848835569325,0.0647268792528684,0.569711396185813,0.624641370796135,0.515193789800761,0.259824460273715,0.296807195006897
2.06079072655084,1.5998026622918,1.59333454846929,2.6655204046591,2.56280099822263,1.69974627332995,3.54163999097222,3.32637678978091
0.383060039483558,0.0820025906597946,0.0388271154257472,0.420991882694057,0.46579863954675,0.352760858809366,0.210457187893832,0.196803445097727
2.95802038445827,3.83687081757191,5.89309025591824,4.91697521318012,3.64027629486691,3.36623740136081,3.99082205962665,3.83193819914927
1.18836848246267,0.724646941373422,0.659873205759281,1.34862685150201,1.44973065622854,1.27729413702168,1.03560224014478,0.855996884181816
1.45411196591286,1.36113948186349,1.6191407828954,2.59041600276219,2.05476839002286,1.75001700707091,1.40915079450462,1.52719091740389
1.4705670929584,0.606096599820658,0.583821859599347,1.3419126513353,1.55997441421451,1.06415193813328,1.24043440977159,1.03998476500829
2.67488181204166,2.16167716592904,2.56551224710566,2.30782233032751,2.41262239014102,2.11752565063915,2.04654673387037,2.08487392296786
1.23763507743699,0.699649597595579,0.632217399095218,1.26824884473991,1.27988380426659,1.17431187418234,0.998386499331035,1.09086892686326
0.924860507230859,0.334345067741977,0.236672601445936,0.865611740678034,1.0368235414476,0.784680487393733,0.621164429671163,0.632327177452355
2.09248239698013,3.89549510196341,2.99096068819331,3.65902665698661,3.2166616451015,2.34601827863619,4.99183888485247,3.68302254019519
2.54517032154322,3.40978681950459,5.69485168319766,2.98673920343707,4.26836718702633,3.19876144715606,3.0717386443853,3.49832036437517
0.928288421951501,0.348305401005916,0.299407990186937,0.927511924693537,0.97607479686629,0.907143569691836,0.660982091621792,0.608679098234121
0.400576959210988,0.098865882329772,0.0681304474820472,0.388566366938044,0.517124494946159,0.364201716541955,0.205122273938032,0.238765952085702
2.21470179343539,2.66122697430026,9.32217071302285,2.65501674676064,3.30858454643898,2.66164515526982,2.53448406113822,2.72383645234457
0.149475514717223,0.0138823177085412,0.00434476112802034,0.160597417520591,0.18127120062039,0.164952591464292,0.0601611634733314,0.0633188335009553
0.1438125110087,0.0157037991358424,0.00353818349122763,0.140782711002966,0.17281592996377,0.160844290011615,0.0541650613571819,0.0479767857857449
