"V1","V2","V3","V4","V5","V6","V7","V8"
1.0811180194636,0.589770766982167,0.324066447887469,1.06711868050389,1.31027926914774,1.00138961848169,1.10395282343395,2.9651295537079
2.24812701062766,1.67488028367957,0.566369703759974,3.59011919602434,2.90714046972356,3.6989512277795,1.41958280176032,1.80997686587342
0.855516954042421,0.206887541217374,0.116045676851595,0.885058083832868,1.27625029591726,1.24567305574113,0.578480229494138,0.318354204339614
2.35011082913485,2.4630121224176,1.00461523603118,1.86203557409041,2.48885405246946,1.63522803221112,1.35708764230653,2.35861342490853
3.05782870206069,3.24475309758528,1.66356533324013,1.4711244104879,1.7737067251847,1.36257379790644,0.904802489744476,0.756920388459954
1.32229509272075,2.17787778941737,3.24736758648703,2.83376549228781,1.86788692936478,1.40085213510491,2.97070651424958,3.29331745319245
0.241578658997054,0.0765427989371484,0.00869960787379842,0.336710324860174,0.623516784886307,0.168852752638884,0.0561620272183339,0.0790455967247534
1.61827105549561,0.205457900868953,0.04409018183065,0.846932678003365,0.374141170229754,0.814292941667105,1.2823792374319,0.288191929688862
0.799889196584339,0.0869726874700689,0.0184183778676488,1.61503275974702,0.965811308766369,1.12242320791464,4.24417283394678,0.714421772718993
0.284393556126151,0.0435045442652464,0.00792097294215673,0.580988036380367,1.41288581090444,0.212685798524626,0.0595103382631333,0.180247244238385
2.93179693380315,1.02553161520901,3.05207913622678,4.14791946006172,1.37785925805044,1.18383769869887,1.32887175294839,1.24504035089576
1.88875550832434,1.50329698465932,1.31786468029093,2.65405232775431,4.70086577371425,3.21939481582623,2.59219236902706,3.00521069946087
0.642381249106398,0.0583537586961512,0.0961549314042898,0.631107761735809,0.265873588931498,0.466708210326492,0.62848416741465,0.786444485442837
0.502655490767905,0.114690378055482,0.0817991800090128,0.211850895459374,0.37994823161011,1.67776486542863,0.465078021074321,2.21360180133118
0.429099572530444,0.0607247078017339,5.96671827080473,0.50863715377213,0.638130754908024,1.29758635237334,0.437864417214868,0.425444037589573
2.44899018253778,1.94853102778435,0.425226691673275,0.7959122975215,3.42866969564999,3.21008166109809,3.28785545729986,1.04451009221296
0.310973729952111,0.121096262050269,0.139445574856081,0.894322707330402,2.20064195644274,0.24086546877878,0.390082263058952,0.111789342988962
0.320498890314687,0.335353022587777,0.0599180035352661,0.614369028776151,1.10257934572364,0.494647780644296,0.307084959947767,3.20947463765798
1.25916868099361,1.07814869632253,0.709321236625966,2.53838891366712,1.43810303157592,2.7765414425357,1.35445328220305,3.27449692659514
1.52835843749293,0.0751121066949217,0.00563068150124679,0.299193225180866,0.504399502490636,0.581349989098808,1.64891099693142,1.21815457650599
3.05023768693971,2.14112171001714,18.6167533051451,2.30480766472788,2.00920013977721,3.77041778474405,4.17912039903914,2.05395927227176
1.56826080791873,1.66402284291274,0.584856755728975,1.86513029296685,2.09802568943928,2.87332374306021,0.682280618236687,1.72642065497912
1.7847257392131,1.44287394002296,15.2103387158915,0.969411421580154,2.4281916114457,1.92916354768011,1.1091820525827,1.23557830140491
3.63330279937641,0.599683343738061,0.263813264905682,1.08896553750358,1.43582425665951,1.03709821180973,0.79426195973888,0.38090669261966
1.19768602791191,1.22273629639376,0.105723548404072,1.63827151820032,1.45911891060801,1.17574379861043,0.280871099748215,0.630991283945625
2.34551704936169,1.45438480381301,1.27470098654932,3.24119472861487,2.98045759297289,1.55947052408419,4.72115279114728,4.41312737352985
1.96487281678367,2.06746641741483,2.91516148241051,3.30579524570458,2.96282279433204,1.56838446442828,3.04449753967698,1.97437882958832
1.11473432608662,0.463313437073467,0.495975255861363,2.79104317884069,1.34588700307186,1.61932011680636,1.06629717658286,1.05604587043134
0.410536251290588,0.0878511603944798,0.0648115196302583,0.470766079066098,0.542209168804704,0.689918732026726,0.263291716698344,0.0904256825869011
1.53391910918967,2.36505382759102,3.97592559084223,4.1727991080225,2.89957871318788,2.56680098328451,1.72529163851722,2.21657426369464
3.27385201038957,0.964111071573152,1.94396757564005,2.50025684636265,3.20243014282396,1.44101635760609,3.74816103794854,2.45612599680324
0.510040030311662,0.0274739829230845,0.0102581920463892,0.173712722574948,0.214481235518065,0.243896593921524,0.0602133767249972,0.0750699630274428
0.272803973779359,0.0203927252194758,0.010175791535895,0.162335866301162,0.132402893628892,0.227731554869601,0.0834832562968466,0.151673819118809
1.47548878007718,0.1900533983007,0.154045126779624,0.706178615375322,1.32785531073919,0.662297774742036,0.757082155916848,0.815790939529092
1.14699825585002,2.46754550449721,0.897634305923867,2.96839434624649,2.40144546195551,1.59090256822692,4.15481438138323,2.7829018630303
1.29945407108274,1.00786415055528,1.63520519379262,1.39879509555951,3.03410831687723,2.17363492197213,1.17878189722733,1.70874639350568
1.88195629860394,0.458485847812352,1.23906260840591,1.48818381369963,1.25286931010414,1.90765479980024,1.56255084293305,0.981061720040825
0.278846038432202,0.106368012553076,0.748882978998657,0.209717575764723,0.758529256786073,0.174873621936984,0.125053099788169,0.331797588466665
0.840609718734769,0.477902318131295,3.97711905853908,0.958898667637335,1.75430369297461,1.43153095239925,0.650649858748319,0.877485296319122
1.7352091673389,2.13501815300512,4.35499432395459,3.74955968210129,2.9851192154148,3.04785630094532,4.00620054760597,3.73185706142105
0.977358172615146,2.37814534421159,0.871300905575482,1.73426221168188,1.84841876788047,2.38559056865964,2.08635127796499,0.631923019471226
1.31631495856115,1.6968302971593,0.403187113906696,0.790301240377992,1.91342566204798,0.894111739564318,2.17771017953419,1.0840928275618
0.612899567395534,0.224332230841134,0.125627396994908,0.616964618711371,1.58152227734893,2.22733226954405,0.321491420975144,0.597520930134481
1.57031015458808,1.63718336902182,3.12284947452513,1.30846287401818,2.11934216443802,2.77583315705355,0.937844100383185,0.723853355677379
0.672420251456741,0.309428536446341,2.59882224624039,0.852427912111257,3.51718504295097,0.753433665873362,2.83117392115098,0.493733753387431
0.739481673930012,0.230037241347696,2.78952152802663,1.72534852968913,0.75567704072662,2.0283964883037,0.878605185613812,1.19284397689829
1.60648391294984,1.71738291053505,4.62854733462576,2.10160680195071,2.5450314352898,2.66750461013172,2.29301333386366,3.75285748114482
1.53865681732082,0.314302269897455,0.589414774534598,2.09546203520214,1.37381869701535,1.45985417747801,0.922202165618291,1.49046965042601
1.09261106566878,2.5353096284466,0.208199199750186,1.57179643981618,1.34581271501015,0.798422826678311,0.450458861846487,0.751466608857165
1.86415041225688,5.69156683019606,0.474360526450778,1.92928625136669,2.16911535665587,1.85408056228238,0.538865853139786,1.43004189905682
0.549918858587871,0.995224659221752,0.610819625828722,1.2995137231754,0.875392472632454,0.836368618025509,0.621365234947274,0.282164709805087
1.58466103021318,2.80880615518325,0.473320304727778,1.33046735461875,2.17961687480811,1.25138860589623,1.83562825954997,1.89224489966686
