"V1","V2","V3","V4","V5","V6","V7","V8"
1.3945470991079,0.985164894368,0.779315385746025,1.50222975598478,1.68370557422114,1.33071634035846,1.39937123826087,2.63160134318377
2.62376479054236,2.58691670124621,1.67347672809217,3.97426435741513,3.35181065620654,3.93616520266266,2.19537053163884,2.49142363986824
0.837416337243029,0.306588960690737,0.198468794958934,0.887780592181082,1.06701417073172,0.931829854144379,0.586281575875817,0.493541919220469
2.19568451191494,2.20593296984883,1.29516323279518,1.95923691458104,2.39510766016457,1.69296039141901,1.55732694718467,2.18638851781744
2.68578319993253,2.52154351780377,1.51487274283888,1.64619853868982,1.85284251228533,1.46164713538042,1.20469561109961,1.1105909610362
0.414005766925858,0.131989510563254,0.0774729191156836,0.54342792665323,0.506241509940574,0.408518759984918,0.318709227587102,0.355064096595186
2.30624741666102,3.64374064886692,2.89284375091993,3.14223777102025,3.76387449947944,1.99417662979073,2.10317680440395,2.29416868371499
3.48440887018692,2.89021705979194,2.39768117938894,3.17878543361186,2.24607663937898,2.66652350455737,4.43856980371644,2.39400192220823
0.186135609659293,0.0141285373171447,0.00318725165196052,0.208306079307991,0.211434993456,0.196009765795782,0.152377459558413,0.075497636917123
1.42223067402908,1.02151699612976,0.732286695772187,2.13918491193708,3.11383934684866,1.26858921623278,1.00455553322548,1.44598917513548
1.00406840216297,0.245866030586138,0.25483927492977,1.28513562595741,0.741338053507826,0.621285954430609,0.445623831831762,0.443254041197116
0.625442673251284,0.194529028993812,0.105013745929214,0.717508580808701,1.26494568468898,0.865544736170744,0.448605366407487,0.505765617271443
0.255085089752126,0.0263225698911539,0.0121009563233031,0.240921983134743,0.224575391580994,0.226475737813128,0.11852515484176,0.13182362520439
1.90793974691403,1.70674009775295,2.12093589719491,1.57226655339374,1.94365755090834,3.16173124653581,2.43960876793065,4.6469929987499
0.799337891006929,0.2928279660308,2.24559451896366,0.895283120445358,1.01360966663613,1.13122264155264,0.681520611549175,0.674649202187216
